Index,Product_Registration,File_Path,File_Name,DLP_File_Date_UTC,Time_Zone_Offset,Number_Recordings,File_Hours,ClientGroup_Name,ClientGroup_ID,Child_ChildKey,Child_ChildID,Child_DOB,Child_Age,Child_Gender,Child_EnrollDate,DLP,ITS_Version,AWC,Turn_Count,Child_Voc_Count,FAN_Word_Count,MAN_Word_Count,SIL,Recording_Index,Elapsed_Time,Clock_Time_TZAdj,Audio_Duration
86,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,25215.00,03/20/2021 19:40:00,300.00
87,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,25515.00,03/20/2021 19:45:00,300.00
88,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,25815.00,03/20/2021 19:50:00,300.00
89,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,26115.00,03/20/2021 19:55:00,300.00
90,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,26415.00,03/20/2021 20:00:00,300.00
91,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,26715.00,03/20/2021 20:05:00,300.00
92,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,27015.00,03/20/2021 20:10:00,300.00
93,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,27315.00,03/20/2021 20:15:00,300.00
94,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,27615.00,03/20/2021 20:20:00,300.00
95,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,27915.00,03/20/2021 20:25:00,300.00
96,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,28215.00,03/20/2021 20:30:00,300.00
97,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,28515.00,03/20/2021 20:35:00,300.00
98,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,28815.00,03/20/2021 20:40:00,300.00
99,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,29115.00,03/20/2021 20:45:00,300.00
100,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,29415.00,03/20/2021 20:50:00,300.00
101,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,249.00,0.00,0.00,223.56,25.30,65.82,1.00,29715.00,03/20/2021 20:55:00,300.00
102,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,219.00,0.00,0.00,185.15,33.83,183.98,1.00,30015.00,03/20/2021 21:00:00,300.00
103,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,232.00,9.00,13.00,170.69,62.00,62.52,1.00,30315.00,03/20/2021 21:05:00,300.00
104,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,712.00,6.00,9.00,171.03,540.44,16.60,1.00,30615.00,03/20/2021 21:10:00,300.00
105,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,394.00,5.00,7.00,203.13,190.64,6.52,1.00,30915.00,03/20/2021 21:15:00,300.00
106,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,57.00,0.00,1.00,39.25,18.26,64.44,1.00,31215.00,03/20/2021 21:20:00,300.00
107,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,169.00,1.00,1.00,79.42,89.63,82.73,1.00,31515.00,03/20/2021 21:25:00,300.00
108,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,87.00,1.00,2.00,87.27,0.00,149.33,1.00,31815.00,03/20/2021 21:30:00,300.00
109,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,170.00,0.00,0.00,163.18,6.29,64.85,1.00,32115.00,03/20/2021 21:35:00,300.00
110,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,114.00,6.00,14.00,61.46,52.78,11.05,1.00,32415.00,03/20/2021 21:40:00,300.00
111,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,169.00,2.00,4.00,27.15,141.89,3.34,1.00,32715.00,03/20/2021 21:45:00,300.00
112,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,72.00,4.00,10.00,54.48,16.91,25.16,1.00,33015.00,03/20/2021 21:50:00,300.00
113,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,85.00,1.00,44.00,79.29,6.61,25.85,1.00,33315.00,03/20/2021 21:55:00,300.00
114,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,73.00,0.00,4.00,72.41,0.00,44.39,1.00,33615.00,03/20/2021 22:00:00,300.00
115,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,7.00,0.00,1.00,7.00,0.00,17.82,1.00,33915.00,03/20/2021 22:05:00,300.00
116,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,162.00,0.00,11.00,161.72,0.00,20.07,1.00,34215.00,03/20/2021 22:10:00,300.00
117,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,252.00,5.00,18.00,235.85,16.97,2.43,1.00,34515.00,03/20/2021 22:15:00,300.00
118,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,69.00,6.00,26.00,55.74,12.51,13.14,1.00,34815.00,03/20/2021 22:20:00,300.00
119,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,354.00,12.00,15.00,322.10,32.40,11.77,1.00,35115.00,03/20/2021 22:25:00,300.00
120,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,191.00,11.00,31.00,190.42,0.00,32.82,1.00,35415.00,03/20/2021 22:30:00,300.00
121,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,29.00,4.00,47.00,29.04,0.00,15.86,1.00,35715.00,03/20/2021 22:35:00,300.00
122,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,128.00,0.00,9.00,101.43,26.69,5.07,1.00,36015.00,03/20/2021 22:40:00,300.00
123,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,67.00,7.00,29.00,45.46,21.90,5.81,1.00,36315.00,03/20/2021 22:45:00,300.00
124,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,404.00,1.00,6.00,153.54,250.37,17.04,1.00,36615.00,03/20/2021 22:50:00,300.00
125,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,437.00,2.00,26.00,137.21,299.66,33.07,1.00,36915.00,03/20/2021 22:55:00,300.00
126,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,837.00,0.00,0.00,196.81,640.63,25.51,1.00,37215.00,03/20/2021 23:00:00,300.00
127,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,474.00,3.00,3.00,148.33,325.70,20.79,1.00,37515.00,03/20/2021 23:05:00,300.00
128,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,596.00,3.00,3.00,165.75,429.78,25.90,1.00,37815.00,03/20/2021 23:10:00,300.00
129,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,443.00,1.00,3.00,138.85,304.13,23.56,1.00,38115.00,03/20/2021 23:15:00,300.00
130,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,654.00,0.00,0.00,102.59,551.75,30.25,1.00,38415.00,03/20/2021 23:20:00,300.00
131,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,707.00,2.00,2.00,172.73,534.50,28.20,1.00,38715.00,03/20/2021 23:25:00,300.00
132,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,634.00,0.00,0.00,256.03,377.71,11.68,1.00,39015.00,03/20/2021 23:30:00,300.00
133,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,640.00,0.00,0.00,268.06,371.60,11.38,1.00,39315.00,03/20/2021 23:35:00,300.00
134,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,607.00,4.00,5.00,244.23,363.37,17.47,1.00,39615.00,03/20/2021 23:40:00,300.00
135,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,861.00,0.00,0.00,174.57,686.25,0.00,1.00,39915.00,03/20/2021 23:45:00,300.00
136,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,441.00,5.00,7.00,47.84,392.75,1.60,1.00,40215.00,03/20/2021 23:50:00,300.00
137,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,771.00,1.00,1.00,333.34,437.40,2.46,1.00,40515.00,03/20/2021 23:55:00,300.00
138,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,661.00,10.00,18.00,166.00,495.38,15.07,1.00,40815.00,03/21/2021 00:00:00,300.00
139,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,283.00,0.00,0.00,34.46,248.90,28.51,1.00,41115.00,03/21/2021 00:05:00,300.00
140,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,496.00,0.00,0.00,224.92,270.74,25.83,1.00,41415.00,03/21/2021 00:10:00,300.00
141,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,404.00,0.00,0.00,183.53,220.48,38.76,1.00,41715.00,03/21/2021 00:15:00,300.00
142,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,535.00,0.00,0.00,88.01,447.41,23.58,1.00,42015.00,03/21/2021 00:20:00,300.00
143,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,470.00,0.00,0.00,133.84,335.71,18.33,1.00,42315.00,03/21/2021 00:25:00,300.00
144,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,234.00,0.00,0.00,65.56,168.18,28.95,1.00,42615.00,03/21/2021 00:30:00,300.00
145,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,249.00,2.00,3.00,153.72,95.54,32.99,1.00,42915.00,03/21/2021 00:35:00,300.00
146,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,390.00,0.00,0.00,58.51,331.35,2.57,1.00,43215.00,03/21/2021 00:40:00,300.00
147,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,353.00,1.00,1.00,23.04,329.80,0.80,1.00,43515.00,03/21/2021 00:45:00,300.00
148,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,487.00,1.00,1.00,380.00,106.96,6.81,1.00,43815.00,03/21/2021 00:50:00,300.00
149,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,664.00,0.00,0.00,297.42,366.62,2.57,1.00,44115.00,03/21/2021 00:55:00,300.00
150,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,250.00,2.00,3.00,166.23,83.86,38.61,1.00,44415.00,03/21/2021 01:00:00,300.00
151,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,44715.00,03/21/2021 01:05:00,300.00
152,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,45015.00,03/21/2021 01:10:00,300.00
153,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,45315.00,03/21/2021 01:15:00,300.00
154,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,45615.00,03/21/2021 01:20:00,300.00
155,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,45915.00,03/21/2021 01:25:00,300.00
156,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,46215.00,03/21/2021 01:30:00,300.00
157,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,46515.00,03/21/2021 01:35:00,300.00
158,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,46815.00,03/21/2021 01:40:00,300.00
159,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,47115.00,03/21/2021 01:45:00,300.00
160,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,47415.00,03/21/2021 01:50:00,300.00
161,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,47715.00,03/21/2021 01:55:00,300.00
162,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,48015.00,03/21/2021 02:00:00,300.00
163,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,48315.00,03/21/2021 02:05:00,300.00
164,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,48615.00,03/21/2021 02:10:00,300.00
165,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,48915.00,03/21/2021 02:15:00,300.00
166,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,49215.00,03/21/2021 02:20:00,300.00
167,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,49515.00,03/21/2021 02:25:00,300.00
168,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,49815.00,03/21/2021 02:30:00,300.00
169,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,50115.00,03/21/2021 02:35:00,300.00
170,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,50415.00,03/21/2021 02:40:00,300.00
171,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,50715.00,03/21/2021 02:45:00,300.00
